NodeKey,Value,DataType,Size,Quality,SourceTimeStamp,ServerTimeStamp,NodeKey:1,NodeId
31,214,3,1,192,133566688801420000,133566688801420000,31,Device1.ServoMonitor_Droop1:OR
32,214,3,1,192,133566688801450000,133566688801450000,32,Device1.ServoMonitor_Droop2:OR
33,FFFFFDEC,3,1,192,133566688801490000,133566688801490000,33,Device1.ServoMonitor_Droop3:OR
34,7D,3,1,192,133566688801520000,133566688801520000,34,Device1.ServoMonitor_Speed1:OR
35,7D,3,1,192,133566688801560000,133566688801560000,35,Device1.ServoMonitor_Speed2:OR
36,FF83,3,1,192,133566688801590000,133566688801590000,36,Device1.ServoMonitor_Speed3:OR
1,2,3,1,192,133566688801630000,133566688801630000,1,Device1.ServoMonitor_Current1:OR
6,3,3,1,192,133566688801660000,133566688801660000,6,Device1.ServoMonitor_Current2:OR
2,FFFD,3,1,192,133566688801700000,133566688801700000,2,Device1.ServoMonitor_Current3:OR
37,3,3,1,192,133566688801740000,133566688801740000,37,Device1.ServoMonitor_MAXCUR11:OR
38,3,3,1,192,133566688801770000,133566688801770000,38,Device1.ServoMonitor_MAXCUR12:OR
39,3,3,1,192,133566688801810000,133566688801810000,39,Device1.ServoMonitor_MAXCUR13:OR
40,2,3,1,192,133566688801850000,133566688801850000,40,Device1.ServoMonitor_MAXCUR21:OR
41,3,3,1,192,133566688801880000,133566688801880000,41,Device1.ServoMonitor_MAXCUR22:OR
42,3,3,1,192,133566688801920000,133566688801920000,42,Device1.ServoMonitor_MAXCUR23:OR
49,0,3,1,192,133566688801950000,133566688801950000,49,Device1.ServoMonitor_OverLoad1:OR
50,0,3,1,192,133566688801980000,133566688801980000,50,Device1.ServoMonitor_OverLoad2:OR
51,0,3,1,192,133566688802010000,133566688802010000,51,Device1.ServoMonitor_OverLoad3:OR
52,0,3,1,192,133566688802050000,133566688802050000,52,Device1.ServoMonitor_OverReg1:OR
53,0,3,1,192,133566688802090000,133566688802090000,53,Device1.ServoMonitor_OverReg2:OR
54,0,3,1,192,133566688802120000,133566688802120000,54,Device1.ServoMonitor_OverReg3:OR
3,2F6D,3,1,192,133566688802150000,133566688802150000,3,Device1.ServoMonitor_CYCCNT1:OR
4,1E9A9,3,1,192,133566688802190000,133566688802190000,4,Device1.ServoMonitor_CYCCNT2:OR
5,2B4C6,3,1,192,133566688802230000,133566688802230000,5,Device1.ServoMonitor_CYCCNT3:OR
55,  12.000,8,1,192,133566688802320000,133566688802320000,55,Device1.ServoMonitor_GRIDSP1:OR
56,  12.000,8,1,192,133566688802370000,133566688802370000,56,Device1.ServoMonitor_GRIDSP2:OR
57,  12.000,8,1,192,133566688802410000,133566688802410000,57,Device1.ServoMonitor_GRIDSP3:OR
58,   0.000,8,1,192,133566688802440000,133566688802440000,58,Device1.ServoMonitor_GRID1:OR
59,   0.000,8,1,192,133566688802480000,133566688802480000,59,Device1.ServoMonitor_GRID2:OR
60,   0.000,8,1,192,133566688802520000,133566688802520000,60,Device1.ServoMonitor_GRID3:OR
7,   3.662,8,1,192,133566688802550000,133566688802550000,7,Device1.ServoMonitor_MACPOS1:OR
8,   3.662,8,1,192,133566688802580000,133566688802580000,8,Device1.ServoMonitor_MACPOS2:OR
9,   3.840,8,1,192,133566688802620000,133566688802620000,9,Device1.ServoMonitor_MACPOS3:OR
10,   2.785,8,1,192,133566688802660000,133566688802660000,10,Device1.ServoMonitor_MATPOS1:OR
11,   2.785,8,1,192,133566688802700000,133566688802700000,11,Device1.ServoMonitor_MATPOS2:OR
12,  -2.254,8,1,192,133566688802730000,133566688802730000,12,Device1.ServoMonitor_MATPOS3:OR
13,   3.474,8,1,192,133566688802770000,133566688802770000,13,Device1.ServoMonitor_SCAPOS1:OR
14,   3.563,8,1,192,133566688802800000,133566688802800000,14,Device1.ServoMonitor_SCAPOS2:OR
15,   3.655,8,1,192,133566688802830000,133566688802830000,15,Device1.ServoMonitor_SCAPOS3:OR
61,0,3,1,192,133566688802870000,133566688802870000,61,Device1.ServoMonitor_FBERROR1:OR
62,0,3,1,192,133566688802900000,133566688802900000,62,Device1.ServoMonitor_FBERROR2:OR
63,0,3,1,192,133566688802950000,133566688802950000,63,Device1.ServoMonitor_FBERROR3:OR
64,0,3,1,192,133566688802990000,133566688802990000,64,Device1.ServoMonitor_DFBCOMP1:OR
65,0,3,1,192,133566688803020000,133566688803020000,65,Device1.ServoMonitor_DFBCOMP2:OR
66,0,3,1,192,133566688803060000,133566688803060000,66,Device1.ServoMonitor_DFBCOMP3:OR
16,  93.108,8,1,192,133566688803100000,133566688803100000,16,Device1.ServoMonitor_RemainCommand1:OR
17,  92.930,8,1,192,133566688803130000,133566688803130000,17,Device1.ServoMonitor_RemainCommand2:OR
18,  92.930,8,1,192,133566688803170000,133566688803170000,18,Device1.ServoMonitor_RemainCommand3:OR
19,   7.248,8,1,192,133566688803200000,133566688803200000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,   7.248,8,1,192,133566688803240000,133566688803240000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,   7.426,8,1,192,133566688803270000,133566688803270000,21,Device1.ServoMonitor_CurrentPosition3:OR
22,F,3,1,192,133566688803290000,133566688803290000,22,Device1.SpindleMonitor_Gain1:OR
23,FFF8AD02,3,1,192,133566688803310000,133566688803310000,23,Device1.SpindleMonitor_Droop1:OR
44,0,3,1,192,133566688803330000,133566688803330000,44,Device1.SpindleMonitor_Load1:OR
24,D4,8,1,192,133566688803350000,133566688803350000,24,Device1.SpindleMonitor_LEDDisplay1:OR
67,,8,1,192,133566688803370000,133566688803370000,67,Device1.SpindleMonitor_Alarm11:OR
68,,8,1,192,133566688803810000,133566688803810000,68,Device1.SpindleMonitor_Alarm21:OR
69,,8,1,192,133566688803830000,133566688803830000,69,Device1.SpindleMonitor_Alarm31:OR
70,,8,1,192,133566688803850000,133566688803850000,70,Device1.SpindleMonitor_Alarm41:OR
45,3E9D8,3,1,192,133566688803860000,133566688803860000,45,Device1.SpindleMonitor_CycleCount1:OR
25,3,3,1,192,133566688803880000,133566688803880000,25,Device1.SpindleMonitor_ControlInput11:OR
71,400,3,1,192,133566688803900000,133566688803900000,71,Device1.SpindleMonitor_ControlInput21:OR
72,0,3,1,192,133566688803910000,133566688803910000,72,Device1.SpindleMonitor_ControlInput31:OR
73,0,3,1,192,133566688803930000,133566688803930000,73,Device1.SpindleMonitor_ControlInput41:OR
26,3,3,1,192,133566688803950000,133566688803950000,26,Device1.SpindleMonitor_ControlOutput11:OR
43,401,3,1,192,133566688803970000,133566688803970000,43,Device1.SpindleMonitor_ControlOutput21:OR
74,0,3,1,192,133566688803990000,133566688803990000,74,Device1.SpindleMonitor_ControlOutput31:OR
27,0,3,1,192,133566688804010000,133566688804010000,27,Device1.SpindleMonitor_ControlOutput41:OR
29,2E,3,1,192,133566688804280000,133566688804280000,29,Device1.ServoMonitor_Gain2:OR
30,2F,3,1,192,133566688804330000,133566688804330000,30,Device1.ServoMonitor_Gain3:OR
6,1,3,1,192,133566688804670000,133566688804670000,6,Device1.ServoMonitor_Current2:OR
2,FFFE,3,1,192,133566688804700000,133566688804700000,2,Device1.ServoMonitor_Current3:OR
37,14,3,1,192,133566688804740000,133566688804740000,37,Device1.ServoMonitor_MAXCUR11:OR
38,F,3,1,192,133566688804770000,133566688804770000,38,Device1.ServoMonitor_MAXCUR12:OR
39,18,3,1,192,133566688804810000,133566688804810000,39,Device1.ServoMonitor_MAXCUR13:OR
40,5,3,1,192,133566688804850000,133566688804850000,40,Device1.ServoMonitor_MAXCUR21:OR
41,8,3,1,192,133566688804880000,133566688804880000,41,Device1.ServoMonitor_MAXCUR22:OR
42,11,3,1,192,133566688804920000,133566688804920000,42,Device1.ServoMonitor_MAXCUR23:OR
3,CB9AD,3,1,192,133566688805210000,133566688805210000,3,Device1.ServoMonitor_CYCCNT1:OR
4,1347F,3,1,192,133566688805240000,133566688805240000,4,Device1.ServoMonitor_CYCCNT2:OR
5,396E8,3,1,192,133566688805270000,133566688805270000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  10.954,8,1,192,133566688805520000,133566688805520000,7,Device1.ServoMonitor_MACPOS1:OR
8,  11.132,8,1,192,133566688805560000,133566688805560000,8,Device1.ServoMonitor_MACPOS2:OR
9,  11.132,8,1,192,133566688805590000,133566688805590000,9,Device1.ServoMonitor_MACPOS3:OR
10,   5.453,8,1,192,133566688805620000,133566688805620000,10,Device1.ServoMonitor_MATPOS1:OR
11,   5.453,8,1,192,133566688805680000,133566688805680000,11,Device1.ServoMonitor_MATPOS2:OR
12,  -4.922,8,1,192,133566688805720000,133566688805720000,12,Device1.ServoMonitor_MATPOS3:OR
13,  10.945,8,1,192,133566688805770000,133566688805770000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  11.034,8,1,192,133566688805800000,133566688805800000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  11.125,8,1,192,133566688805840000,133566688805840000,15,Device1.ServoMonitor_SCAPOS3:OR
16,  85.460,8,1,192,133566688806120000,133566688806120000,16,Device1.ServoMonitor_RemainCommand1:OR
17,  85.460,8,1,192,133566688806160000,133566688806160000,17,Device1.ServoMonitor_RemainCommand2:OR
18,  85.282,8,1,192,133566688806190000,133566688806190000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  14.718,8,1,192,133566688806230000,133566688806230000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  14.896,8,1,192,133566688806280000,133566688806280000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  15.073,8,1,192,133566688806340000,133566688806340000,21,Device1.ServoMonitor_CurrentPosition3:OR
22,E,3,1,192,133566688806350000,133566688806350000,22,Device1.SpindleMonitor_Gain1:OR
23,FFF8ACF8,3,1,192,133566688806370000,133566688806370000,23,Device1.SpindleMonitor_Droop1:OR
45,1084B,3,1,192,133566688806500000,133566688806500000,45,Device1.SpindleMonitor_CycleCount1:OR
40,4,3,1,192,133566688814560000,133566688814560000,40,Device1.ServoMonitor_MAXCUR21:OR
42,13,3,1,192,133566688814650000,133566688814650000,42,Device1.ServoMonitor_MAXCUR23:OR
3,990E4,3,1,192,133566688814930000,133566688814930000,3,Device1.ServoMonitor_CYCCNT1:OR
4,6231,3,1,192,133566688814960000,133566688814960000,4,Device1.ServoMonitor_CYCCNT2:OR
5,20E9E,3,1,192,133566688815000000,133566688815000000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  35.320,8,1,192,133566688815240000,133566688815240000,7,Device1.ServoMonitor_MACPOS1:OR
8,  35.498,8,1,192,133566688815280000,133566688815280000,8,Device1.ServoMonitor_MACPOS2:OR
9,  35.498,8,1,192,133566688815310000,133566688815310000,9,Device1.ServoMonitor_MACPOS3:OR
10,  34.444,8,1,192,133566688815350000,133566688815350000,10,Device1.ServoMonitor_MATPOS1:OR
11,  34.444,8,1,192,133566688815400000,133566688815400000,11,Device1.ServoMonitor_MATPOS2:OR
12, -33.557,8,1,192,133566688815440000,133566688815440000,12,Device1.ServoMonitor_MATPOS3:OR
13,  35.222,8,1,192,133566688815470000,133566688815470000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  35.311,8,1,192,133566688815510000,133566688815510000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  35.402,8,1,192,133566688815550000,133566688815550000,15,Device1.ServoMonitor_SCAPOS3:OR
16,  61.272,8,1,192,133566688815830000,133566688815830000,16,Device1.ServoMonitor_RemainCommand1:OR
17,  61.094,8,1,192,133566688815860000,133566688815860000,17,Device1.ServoMonitor_RemainCommand2:OR
18,  61.094,8,1,192,133566688815900000,133566688815900000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  39.084,8,1,192,133566688815930000,133566688815930000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  39.084,8,1,192,133566688815970000,133566688815970000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  39.262,8,1,192,133566688816010000,133566688816010000,21,Device1.ServoMonitor_CurrentPosition3:OR
23,FFF8AD03,3,1,192,133566688816040000,133566688816040000,23,Device1.SpindleMonitor_Droop1:OR
45,84233,3,1,192,133566688816170000,133566688816170000,45,Device1.SpindleMonitor_CycleCount1:OR
30,2E,3,1,192,133566688823940000,133566688823940000,30,Device1.ServoMonitor_Gain3:OR
1,1,3,1,192,133566688824180000,133566688824180000,1,Device1.ServoMonitor_Current1:OR
6,2,3,1,192,133566688824220000,133566688824220000,6,Device1.ServoMonitor_Current2:OR
2,FFFD,3,1,192,133566688824250000,133566688824250000,2,Device1.ServoMonitor_Current3:OR
3,40BB4,3,1,192,133566688824720000,133566688824720000,3,Device1.ServoMonitor_CYCCNT1:OR
4,2EA68,3,1,192,133566688824750000,133566688824750000,4,Device1.ServoMonitor_CYCCNT2:OR
5,1FF1B,3,1,192,133566688824790000,133566688824790000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  59.865,8,1,192,133566688825040000,133566688825040000,7,Device1.ServoMonitor_MACPOS1:OR
8,  59.865,8,1,192,133566688825070000,133566688825070000,8,Device1.ServoMonitor_MACPOS2:OR
9,  60.043,8,1,192,133566688825110000,133566688825110000,9,Device1.ServoMonitor_MACPOS3:OR
10,  58.988,8,1,192,133566688825140000,133566688825140000,10,Device1.ServoMonitor_MATPOS1:OR
11,  58.988,8,1,192,133566688825180000,133566688825180000,11,Device1.ServoMonitor_MATPOS2:OR
12, -59.524,8,1,192,133566688825220000,133566688825220000,12,Device1.ServoMonitor_MATPOS3:OR
13,  59.677,8,1,192,133566688825250000,133566688825250000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  59.766,8,1,192,133566688825290000,133566688825290000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  59.857,8,1,192,133566688825320000,133566688825320000,15,Device1.ServoMonitor_SCAPOS3:OR
16,  36.905,8,1,192,133566688825580000,133566688825580000,16,Device1.ServoMonitor_RemainCommand1:OR
17,  36.727,8,1,192,133566688825610000,133566688825610000,17,Device1.ServoMonitor_RemainCommand2:OR
18,  36.727,8,1,192,133566688825640000,133566688825640000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  63.450,8,1,192,133566688825680000,133566688825680000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  63.450,8,1,192,133566688825720000,133566688825720000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  63.628,8,1,192,133566688825750000,133566688825750000,21,Device1.ServoMonitor_CurrentPosition3:OR
23,FFF8ACFD,3,1,192,133566688825790000,133566688825790000,23,Device1.SpindleMonitor_Droop1:OR
45,2EFB2,3,1,192,133566688825920000,133566688825920000,45,Device1.SpindleMonitor_CycleCount1:OR
28,2F,3,1,192,133566688833880000,133566688833880000,28,Device1.ServoMonitor_Gain1:OR
29,2F,3,1,192,133566688833940000,133566688833940000,29,Device1.ServoMonitor_Gain2:OR
30,2F,3,1,192,133566688833980000,133566688833980000,30,Device1.ServoMonitor_Gain3:OR
34,7C,3,1,192,133566688834160000,133566688834160000,34,Device1.ServoMonitor_Speed1:OR
36,FF84,3,1,192,133566688834270000,133566688834270000,36,Device1.ServoMonitor_Speed3:OR
1,2,3,1,192,133566688834300000,133566688834300000,1,Device1.ServoMonitor_Current1:OR
2,FFFF,3,1,192,133566688834370000,133566688834370000,2,Device1.ServoMonitor_Current3:OR
3,5324D,3,1,192,133566688834960000,133566688834960000,3,Device1.ServoMonitor_CYCCNT1:OR
4,33703,3,1,192,133566688835000000,133566688835000000,4,Device1.ServoMonitor_CYCCNT2:OR
5,158A2,3,1,192,133566688835040000,133566688835040000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  85.476,8,1,192,133566688835320000,133566688835320000,7,Device1.ServoMonitor_MACPOS1:OR
8,  85.654,8,1,192,133566688835370000,133566688835370000,8,Device1.ServoMonitor_MACPOS2:OR
9,  85.832,8,1,192,133566688835420000,133566688835420000,9,Device1.ServoMonitor_MACPOS3:OR
10,  83.532,8,1,192,133566688835460000,133566688835460000,10,Device1.ServoMonitor_MATPOS1:OR
11,  83.532,8,1,192,133566688835490000,133566688835490000,11,Device1.ServoMonitor_MATPOS2:OR
12, -84.068,8,1,192,133566688835530000,133566688835530000,12,Device1.ServoMonitor_MATPOS3:OR
13,  85.555,8,1,192,133566688835580000,133566688835580000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  85.644,8,1,192,133566688835620000,133566688835620000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  85.736,8,1,192,133566688835650000,133566688835650000,15,Device1.ServoMonitor_SCAPOS3:OR
16,  10.938,8,1,192,133566688835900000,133566688835900000,16,Device1.ServoMonitor_RemainCommand1:OR
17,  10.938,8,1,192,133566688835930000,133566688835930000,17,Device1.ServoMonitor_RemainCommand2:OR
18,  10.760,8,1,192,133566688835970000,133566688835970000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  89.240,8,1,192,133566688836010000,133566688836010000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  89.418,8,1,192,133566688836040000,133566688836040000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  89.418,8,1,192,133566688836080000,133566688836080000,21,Device1.ServoMonitor_CurrentPosition3:OR
23,FFF8AD04,3,1,192,133566688836110000,133566688836110000,23,Device1.SpindleMonitor_Droop1:OR
45,71645,3,1,192,133566688836240000,133566688836240000,45,Device1.SpindleMonitor_CycleCount1:OR
29,2E,3,1,192,133566688844020000,133566688844020000,29,Device1.ServoMonitor_Gain2:OR
30,2E,3,1,192,133566688844060000,133566688844060000,30,Device1.ServoMonitor_Gain3:OR
31,FFFFFDEC,3,1,192,133566688844100000,133566688844100000,31,Device1.ServoMonitor_Droop1:OR
32,FFFFFDEC,3,1,192,133566688844140000,133566688844140000,32,Device1.ServoMonitor_Droop2:OR
33,214,3,1,192,133566688844170000,133566688844170000,33,Device1.ServoMonitor_Droop3:OR
34,FF83,3,1,192,133566688844210000,133566688844210000,34,Device1.ServoMonitor_Speed1:OR
35,FF83,3,1,192,133566688844240000,133566688844240000,35,Device1.ServoMonitor_Speed2:OR
36,7D,3,1,192,133566688844280000,133566688844280000,36,Device1.ServoMonitor_Speed3:OR
1,FFFE,3,1,192,133566688844320000,133566688844320000,1,Device1.ServoMonitor_Current1:OR
6,FFFD,3,1,192,133566688844370000,133566688844370000,6,Device1.ServoMonitor_Current2:OR
2,1,3,1,192,133566688844420000,133566688844420000,2,Device1.ServoMonitor_Current3:OR
3,3BBC6,3,1,192,133566688845070000,133566688845070000,3,Device1.ServoMonitor_CYCCNT1:OR
4,2D59F,3,1,192,133566688845110000,133566688845110000,4,Device1.ServoMonitor_CYCCNT2:OR
5,12A91,3,1,192,133566688845150000,133566688845150000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  92.470,8,1,192,133566688845510000,133566688845510000,7,Device1.ServoMonitor_MACPOS1:OR
8,  92.470,8,1,192,133566688845560000,133566688845560000,8,Device1.ServoMonitor_MACPOS2:OR
9,  92.292,8,1,192,133566688845610000,133566688845610000,9,Device1.ServoMonitor_MACPOS3:OR
10,  93.880,8,1,192,133566688845650000,133566688845650000,10,Device1.ServoMonitor_MATPOS1:OR
11,  93.880,8,1,192,133566688845680000,133566688845680000,11,Device1.ServoMonitor_MATPOS2:OR
12, -93.512,8,1,192,133566688845720000,133566688845720000,12,Device1.ServoMonitor_MATPOS3:OR
13,  92.568,8,1,192,133566688845770000,133566688845770000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  92.480,8,1,192,133566688845810000,133566688845810000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  92.378,8,1,192,133566688845840000,133566688845840000,15,Device1.ServoMonitor_SCAPOS3:OR
16,-189.062,8,1,192,133566688846130000,133566688846130000,16,Device1.ServoMonitor_RemainCommand1:OR
17,-188.884,8,1,192,133566688846160000,133566688846160000,17,Device1.ServoMonitor_RemainCommand2:OR
18,-188.884,8,1,192,133566688846200000,133566688846200000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  88.706,8,1,192,133566688846230000,133566688846230000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  88.706,8,1,192,133566688846270000,133566688846270000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  88.528,8,1,192,133566688846310000,133566688846310000,21,Device1.ServoMonitor_CurrentPosition3:OR
22,F,3,1,192,133566688846320000,133566688846320000,22,Device1.SpindleMonitor_Gain1:OR
23,FFFC192D,3,1,192,133566688846340000,133566688846340000,23,Device1.SpindleMonitor_Droop1:OR
44,4,3,1,192,133566688846360000,133566688846360000,44,Device1.SpindleMonitor_Load1:OR
45,FA3B,3,1,192,133566688846470000,133566688846470000,45,Device1.SpindleMonitor_CycleCount1:OR
27,400,3,1,192,133566688846640000,133566688846640000,27,Device1.SpindleMonitor_ControlOutput41:OR
29,2F,3,1,192,133566688853970000,133566688853970000,29,Device1.ServoMonitor_Gain2:OR
30,2F,3,1,192,133566688854000000,133566688854000000,30,Device1.ServoMonitor_Gain3:OR
35,FF84,3,1,192,133566688854360000,133566688854360000,35,Device1.ServoMonitor_Speed2:OR
6,FFFE,3,1,192,133566688854480000,133566688854480000,6,Device1.ServoMonitor_Current2:OR
2,2,3,1,192,133566688854520000,133566688854520000,2,Device1.ServoMonitor_Current3:OR
40,B,3,1,192,133566688854700000,133566688854700000,40,Device1.ServoMonitor_MAXCUR21:OR
41,D,3,1,192,133566688854760000,133566688854760000,41,Device1.ServoMonitor_MAXCUR22:OR
3,1B9B3,3,1,192,133566688855190000,133566688855190000,3,Device1.ServoMonitor_CYCCNT1:OR
4,24FF7,3,1,192,133566688855250000,133566688855250000,4,Device1.ServoMonitor_CYCCNT2:OR
5,26DAB,3,1,192,133566688855290000,133566688855290000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  67.392,8,1,192,133566688855560000,133566688855560000,7,Device1.ServoMonitor_MACPOS1:OR
8,  67.214,8,1,192,133566688855600000,133566688855600000,8,Device1.ServoMonitor_MACPOS2:OR
9,  67.214,8,1,192,133566688855630000,133566688855630000,9,Device1.ServoMonitor_MACPOS3:OR
10,  69.336,8,1,192,133566688855670000,133566688855670000,10,Device1.ServoMonitor_MATPOS1:OR
11,  69.336,8,1,192,133566688855710000,133566688855710000,11,Device1.ServoMonitor_MATPOS2:OR
12, -68.968,8,1,192,133566688855740000,133566688855740000,12,Device1.ServoMonitor_MATPOS3:OR
13,  67.490,8,1,192,133566688855780000,133566688855780000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  67.402,8,1,192,133566688855810000,133566688855810000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  67.300,8,1,192,133566688855850000,133566688855850000,15,Device1.ServoMonitor_SCAPOS3:OR
16,-163.984,8,1,192,133566688856150000,133566688856150000,16,Device1.ServoMonitor_RemainCommand1:OR
17,-163.806,8,1,192,133566688856190000,133566688856190000,17,Device1.ServoMonitor_RemainCommand2:OR
18,-163.806,8,1,192,133566688856220000,133566688856220000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  63.628,8,1,192,133566688856260000,133566688856260000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  63.628,8,1,192,133566688856300000,133566688856300000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  63.450,8,1,192,133566688856330000,133566688856330000,21,Device1.ServoMonitor_CurrentPosition3:OR
23,3A582,3,1,192,133566688856390000,133566688856390000,23,Device1.SpindleMonitor_Droop1:OR
44,0,3,1,192,133566688856420000,133566688856420000,44,Device1.SpindleMonitor_Load1:OR
45,8C703,3,1,192,133566688856540000,133566688856540000,45,Device1.SpindleMonitor_CycleCount1:OR
27,0,3,1,192,133566688856780000,133566688856780000,27,Device1.SpindleMonitor_ControlOutput41:OR
29,2E,3,1,192,133566688863990000,133566688863990000,29,Device1.ServoMonitor_Gain2:OR
30,2E,3,1,192,133566688864020000,133566688864020000,30,Device1.ServoMonitor_Gain3:OR
35,FF83,3,1,192,133566688864200000,133566688864200000,35,Device1.ServoMonitor_Speed2:OR
1,FFFD,3,1,192,133566688864290000,133566688864290000,1,Device1.ServoMonitor_Current1:OR
3,17E1D,3,1,192,133566688864830000,133566688864830000,3,Device1.ServoMonitor_CYCCNT1:OR
4,24078,3,1,192,133566688864860000,133566688864860000,4,Device1.ServoMonitor_CYCCNT2:OR
5,27D2D,3,1,192,133566688864900000,133566688864900000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  43.381,8,1,192,133566688865150000,133566688865150000,7,Device1.ServoMonitor_MACPOS1:OR
8,  43.381,8,1,192,133566688865180000,133566688865180000,8,Device1.ServoMonitor_MACPOS2:OR
9,  43.203,8,1,192,133566688865220000,133566688865220000,9,Device1.ServoMonitor_MACPOS3:OR
10,  44.792,8,1,192,133566688865270000,133566688865270000,10,Device1.ServoMonitor_MATPOS1:OR
11,  44.792,8,1,192,133566688865310000,133566688865310000,11,Device1.ServoMonitor_MATPOS2:OR
12, -44.423,8,1,192,133566688865350000,133566688865350000,12,Device1.ServoMonitor_MATPOS3:OR
13,  43.480,8,1,192,133566688865400000,133566688865400000,13,Device1.ServoMonitor_SCAPOS1:OR
14,  43.391,8,1,192,133566688865430000,133566688865430000,14,Device1.ServoMonitor_SCAPOS2:OR
15,  43.290,8,1,192,133566688865470000,133566688865470000,15,Device1.ServoMonitor_SCAPOS3:OR
16,-139.973,8,1,192,133566688865750000,133566688865750000,16,Device1.ServoMonitor_RemainCommand1:OR
17,-139.795,8,1,192,133566688865790000,133566688865790000,17,Device1.ServoMonitor_RemainCommand2:OR
18,-139.795,8,1,192,133566688865820000,133566688865820000,18,Device1.ServoMonitor_RemainCommand3:OR
19,  39.618,8,1,192,133566688865860000,133566688865860000,19,Device1.ServoMonitor_CurrentPosition1:OR
20,  39.618,8,1,192,133566688865900000,133566688865900000,20,Device1.ServoMonitor_CurrentPosition2:OR
21,  39.440,8,1,192,133566688865930000,133566688865930000,21,Device1.ServoMonitor_CurrentPosition3:OR
23,3A97A,3,1,192,133566688865970000,133566688865970000,23,Device1.SpindleMonitor_Droop1:OR
45,3F757,3,1,192,133566688866100000,133566688866100000,45,Device1.SpindleMonitor_CycleCount1:OR
28,2E,3,1,192,133566688873900000,133566688873900000,28,Device1.ServoMonitor_Gain1:OR
29,2F,3,1,192,133566688873950000,133566688873950000,29,Device1.ServoMonitor_Gain2:OR
35,FF84,3,1,192,133566688874180000,133566688874180000,35,Device1.ServoMonitor_Speed2:OR
1,FFFE,3,1,192,133566688874340000,133566688874340000,1,Device1.ServoMonitor_Current1:OR
40,7,3,1,192,133566688874560000,133566688874560000,40,Device1.ServoMonitor_MAXCUR21:OR
41,9,3,1,192,133566688874590000,133566688874590000,41,Device1.ServoMonitor_MAXCUR22:OR
42,12,3,1,192,133566688874630000,133566688874630000,42,Device1.ServoMonitor_MAXCUR23:OR
3,CCE8,3,1,192,133566688874880000,133566688874880000,3,Device1.ServoMonitor_CYCCNT1:OR
4,21269,3,1,192,133566688874900000,133566688874900000,4,Device1.ServoMonitor_CYCCNT2:OR
5,2C9C9,3,1,192,133566688874940000,133566688874940000,5,Device1.ServoMonitor_CYCCNT3:OR
7,  18.303,8,1,192,133566688875190000,133566688875190000,7,Device1.ServoMonitor_MACPOS1:OR
8,  18.126,8,1,192,133566688875230000,133566688875230000,8,Device1.ServoMonitor_MACPOS2:OR
9,  18.126,8,1,192,133566688875260000,133566688875260000,9,Device1.ServoMonitor_MACPOS3:OR
10,  18.825,8,1,192,133566688875300000,133566688875300000,10,Device1.ServoMonitor_MATPOS1:OR
11,  18.824,8,1,192,133566688875330000,133566688875330000,11,Device1.ServoMonitor_MATPOS2:OR
12, -19.879,8,1,192,133566688875370000,133566688875370000,12,Device1.ServoMonitor_MATPOS3:OR
13,  18.402,8,1,192,133566688875400000,133566688875400000,13,Device1.ServoMonitor_SCAPOS1:OR
